filename,sentence,paragraph_index,year,date,paragraphs,num_char_sentence,total_chars
C:/Modeling/ETA/Chile/15092011.pdf,"However, commodity prices are still high.",1.0,2011,15/09/2011,1.0,41.0,1429.0
C:/Modeling/ETA/Chile/15092011.pdf,"Prospects for interest rate normalization in developed economies have been postponed further, while the tightening cycle in emerging market economies has been interrupted.",1.0,2011,15/09/2011,1.0,171.0,1429.0
C:/Modeling/ETA/Chile/15092011.pdf,"Domestically, output and demand figures show signs of moderation, in line with projections in the Monetary Policy Report.",1.0,2011,15/09/2011,1.0,121.0,1429.0
C:/Modeling/ETA/Chile/15092011.pdf,Labor market conditions are still tight and faster growth in nominal wages is observed.,1.0,2011,15/09/2011,1.0,87.0,1429.0
C:/Modeling/ETA/Chile/15092011.pdf,"CPI inflation indicators have hovered around 3% y‐o‐y, while core inflation measures remain contained.",1.0,2011,15/09/2011,1.0,102.0,1429.0
C:/Modeling/ETA/Chile/15092011.pdf,Inflation expectations are close to the target.,1.0,2011,15/09/2011,1.0,47.0,1429.0
C:/Modeling/ETA/Chile/15092011.pdf,"The Board reiterates its commitment to conduct monetary policy with flexibility, so that projected inflation stands at 3% over the policy horizon.",1.0,2011,15/09/2011,1.0,146.0,1429.0
C:/Modeling/ETA/Chile/15092011.pdf,Any future changes in the monetary policy rate will depend on the implications of domestic and external macroeconomic conditions on the inflationary outlook. * The Spanish original prevails.,1.0,2011,15/09/2011,1.0,190.0,1429.0
C:/Modeling/ETA/Chile/16032006.pdf,"Central Bank of Chile Santiago, 16 March 2006 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to maintain the monetary policy interest rate at 4.75% (annual).",1.0,2006,16/03/2006,1.0,212.0,1637.0
C:/Modeling/ETA/Chile/16032006.pdf,"Despite fluctuations due mainly to the incidence of changes in fuel prices, inflation has been in line with expectations in the last Monetary Policy Report.",1.0,2006,16/03/2006,1.0,156.0,1637.0
C:/Modeling/ETA/Chile/16032006.pdf,"Annual CPI inflation is temporarily somewhat above 4%, and core inflation CPIX (that excludes fuels and perishables) is at 3.5%.",1.0,2006,16/03/2006,1.0,128.0,1637.0
C:/Modeling/ETA/Chile/16032006.pdf,"Nonetheless, core inflation CPIX1 (that also excludes some regulated utility rates) and other inflation trend indicators, as well as the various measures of inflation expectations are still well anchored around the center of the target range.",1.0,2006,16/03/2006,1.0,242.0,1637.0
C:/Modeling/ETA/Chile/16032006.pdf,"Output has continued to grow at a pace above its trend, leaving behind the relative weakness it showed the third quarter of last year.",1.0,2006,16/03/2006,1.0,134.0,1637.0
C:/Modeling/ETA/Chile/16032006.pdf,"Domestic demand growth has slowed, although less than forecast in the last Monetary Policy Report, as a result of stronger consumption.",1.0,2006,16/03/2006,1.0,135.0,1637.0
C:/Modeling/ETA/Chile/16032006.pdf,Salaried employment continues to expand vigorously.,1.0,2006,16/03/2006,1.0,51.0,1637.0
C:/Modeling/ETA/Chile/16032006.pdf,"The favorable external scenario faced by the Chilean economy looks somewhat better than in recent months, and domestic financial conditions are still expansionary.",1.0,2006,16/03/2006,1.0,163.0,1637.0
C:/Modeling/ETA/Chile/16032006.pdf,"The Board considers that the information analyzed is insufficient to warrant acceleration, on this occasion, of the pace of monetary policy normalization.",1.0,2006,16/03/2006,1.0,154.0,1637.0
C:/Modeling/ETA/Chile/16032006.pdf,"Notwithstanding the above, it reaffirms that future increases in the policy rate are still necessary to attain, in the most likely scenario, an inflation rate around 3% per annum over the normal policy horizon of 12 to 24 months. * The Spanish original prevails.",1.0,2006,16/03/2006,1.0,262.0,1637.0
C:/Modeling/ETA/Chile/16112006.pdf,"Central Bank of Chile Santiago 16 November 2006 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to maintain the monetary policy interest rate at 5.25% (annual).",1.0,2006,16/11/2006,1.0,214.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,The external scenario relevant to the Chilean economy remains favorable.,1.0,2006,16/11/2006,1.0,72.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,"Oil prices remain below projections in the last Monetary Policy Report, world financial conditions are still positive and the copper price, despite recent reductions, is still high.",1.0,2006,16/11/2006,1.0,181.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,"Domestic output continues to grow at a low pace, below earlier projections, and beyond specific developments in manufacturing industry and mining.",1.0,2006,16/11/2006,1.0,146.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,"Nonetheless, salaried employment continues to rise, while unemployment falls and consumption grows steadily with relative strength.",1.0,2006,16/11/2006,1.0,131.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,Domestic financial conditions remain favorable.,1.0,2006,16/11/2006,1.0,47.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,"This information, combined with the evolution of the external scenario and increases in investment intentions, is consistent with economic growth picking up during next year.",1.0,2006,16/11/2006,1.0,174.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,"Annual CPI inflation dropped significantly, largely influenced by the decline in fuel prices, and is now in the lower part of the target range, below earlier projections.",1.0,2006,16/11/2006,1.0,170.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,"This also reflects the decline in core CPIX1 inflation (which excludes fuels and perishables, plus some regulated services).",1.0,2006,16/11/2006,1.0,124.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,"Other indicators of trend inflation also show a decline, and cost pressures are well contained.",1.0,2006,16/11/2006,1.0,95.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,"These events permit to forecast that inflation will be, for some months, below the center of the target range.",1.0,2006,16/11/2006,1.0,110.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,Long-term inflation expectations continue to be anchored around 3%.,1.0,2006,16/11/2006,1.0,67.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,The Board reaffirms its commitment of conducting monetary policy to assure that projected inflation will be at 3% over the policy horizon.,1.0,2006,16/11/2006,1.0,138.0,1861.0
C:/Modeling/ETA/Chile/16112006.pdf,Future changes in the monetary policy rate intended to achieve this objective will depend on incoming information and its implications for projected inflation. * The Spanish original prevails.,1.0,2006,16/11/2006,1.0,192.0,1861.0
C:/Modeling/ETA/Chile/16112010.pdf,"Central Bank of Chile Santiago, 16 November 2010 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to raise the monetary policy interest rate by 25 basis points to 3.0% (annual).",1.0,2010,16/11/2010,1.0,230.0,1513.0
C:/Modeling/ETA/Chile/16112010.pdf,"Internationally, signs of moderate growth in developed countries have continued, which contrasts with the dynamism of emerging economies.",1.0,2010,16/11/2010,1.0,137.0,1513.0
C:/Modeling/ETA/Chile/16112010.pdf,"In the past few weeks, concerns regarding risk in some European economies have intensified, increasing financial volatility.",1.0,2010,16/11/2010,1.0,124.0,1513.0
C:/Modeling/ETA/Chile/16112010.pdf,The slow recovery of developed countries is still an important risk factor for emerging economies.,1.0,2010,16/11/2010,1.0,98.0,1513.0
C:/Modeling/ETA/Chile/16112010.pdf,"In addition, inflation in emerging economies has increased and measures have been adopted to reduce the monetary stimulus in some Asian countries.",1.0,2010,16/11/2010,1.0,146.0,1513.0
C:/Modeling/ETA/Chile/16112010.pdf,"Domestically, output and demand figures show strong economic growth, in line with the projections in September’s Monetary Policy Report.",1.0,2010,16/11/2010,1.0,136.0,1513.0
C:/Modeling/ETA/Chile/16112010.pdf,"Inflation has proceeded slightly below expectations, reflecting lower inflation of tradable goods, while private expectations continue to be aligned around 3% over the relevant monetary policy horizon.",1.0,2010,16/11/2010,1.0,201.0,1513.0
C:/Modeling/ETA/Chile/16112010.pdf,"With respect to the dollar, the peso remains fairly unchanged since the last meeting.",1.0,2010,16/11/2010,1.0,85.0,1513.0
C:/Modeling/ETA/Chile/16112010.pdf,The Board will continue to reduce the current monetary policy stimulus at a pace that will depend on the unfolding of domestic and external macroeconomic conditions.,1.0,2010,16/11/2010,1.0,165.0,1513.0
C:/Modeling/ETA/Chile/16112010.pdf,"Accordingly, the Board reiterates that it will continue to use its policies with flexibility so that projected inflation stands at 3% over the policy horizon. * The Spanish original prevails.",1.0,2010,16/11/2010,1.0,191.0,1513.0
C:/Modeling/ETA/Chile/16122010.pdf,"Central Bank of Chile Santiago, 16 December 2010 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to raise the monetary policy interest rate by 25 basis points to 3.25% (annual).",1.0,2010,16/12/2010,1.0,231.0,1433.0
C:/Modeling/ETA/Chile/16122010.pdf,"Internationally, signs of moderate growth in developed countries have continued, which contrasts with the dynamism of emerging economies.",1.0,2010,16/12/2010,1.0,137.0,1433.0
C:/Modeling/ETA/Chile/16122010.pdf,"In the past few weeks, concerns regarding risk in some European economies have remained in international financial markets.",1.0,2010,16/12/2010,1.0,123.0,1433.0
C:/Modeling/ETA/Chile/16122010.pdf,The slow recovery of developed countries is still an important risk factor for emerging economies.,1.0,2010,16/12/2010,1.0,98.0,1433.0
C:/Modeling/ETA/Chile/16122010.pdf,"The international prices of commodities—including foodstuffs and energy—have increased further, impacting inflation rates in some economies.",1.0,2010,16/12/2010,1.0,140.0,1433.0
C:/Modeling/ETA/Chile/16122010.pdf,"Domestically, output, demand and employment figures continue on a positive trend.",1.0,2010,16/12/2010,1.0,81.0,1433.0
C:/Modeling/ETA/Chile/16122010.pdf,Inflation has been somewhat below expectations due to the lower inflation of imported goods.,1.0,2010,16/12/2010,1.0,92.0,1433.0
C:/Modeling/ETA/Chile/16122010.pdf,Private inflation expectations continue to be aligned around 3% over the relevant monetary policy horizon.,1.0,2010,16/12/2010,1.0,106.0,1433.0
C:/Modeling/ETA/Chile/16122010.pdf,The peso has appreciated against the dollar since the last meeting.,1.0,2010,16/12/2010,1.0,67.0,1433.0
C:/Modeling/ETA/Chile/16122010.pdf,"The Board will continue to gradually reduce the current monetary policy stimulus, which will depend on the unfolding of domestic and external macroeconomic conditions.",1.0,2010,16/12/2010,1.0,167.0,1433.0
C:/Modeling/ETA/Chile/16122010.pdf,"Accordingly, the Board reiterates that it will continue to use its policies with flexibility so that projected inflation stands at 3% over the policy horizon. * The Spanish original prevails.",1.0,2010,16/12/2010,1.0,191.0,1433.0
C:/Modeling/ETA/Chile/18022014.pdf,"Central Bank of Chile Santiago, 18 February 2014 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to lower the monetary policy interest rate by 25 basis points, to 4.25% (annual).",1.0,2014,18/02/2014,1.0,232.0,1504.0
C:/Modeling/ETA/Chile/18022014.pdf,"In the global economy, a recovery in our trade partners’ growth is expected in the coming quarters, grounded in the rebound of developed economies, especially the United States.",1.0,2014,18/02/2014,1.0,177.0,1504.0
C:/Modeling/ETA/Chile/18022014.pdf,"Inflation in these economies has remained subdued, so a slow normalization of their monetary policy is foreseen.",1.0,2014,18/02/2014,1.0,112.0,1504.0
C:/Modeling/ETA/Chile/18022014.pdf,"On the other hand, volatility in emerging markets has increased, as seen in movements of the stock market, risk premia, and the depreciation of their currencies.",1.0,2014,18/02/2014,1.0,161.0,1504.0
C:/Modeling/ETA/Chile/18022014.pdf,"During the last month, the oil price increased, while that of copper decreased slightly.",1.0,2014,18/02/2014,1.0,88.0,1504.0
C:/Modeling/ETA/Chile/18022014.pdf,The Chilean economy has continued to lose strength.,1.0,2014,18/02/2014,1.0,51.0,1504.0
C:/Modeling/ETA/Chile/18022014.pdf,"Domestic output and demand have grown less than assumed in the Monetary Policy Report, particularly in investment-related sectors.",1.0,2014,18/02/2014,1.0,130.0,1504.0
C:/Modeling/ETA/Chile/18022014.pdf,Current and expected inflation are in line with the inflation target.,1.0,2014,18/02/2014,1.0,69.0,1504.0
C:/Modeling/ETA/Chile/18022014.pdf,"The peso has depreciated, while the pace of nominal wages’ growth shows some moderation in recent months.",1.0,2014,18/02/2014,1.0,105.0,1504.0
C:/Modeling/ETA/Chile/18022014.pdf,The Board estimates that in the coming months it might be necessary to increase the monetary stimulus to ensure that projected inflation will stand at 3% in the policy horizon.,1.0,2014,18/02/2014,1.0,176.0,1504.0
C:/Modeling/ETA/Chile/18022014.pdf,"In any case, any future changes in the monetary policy rate will depend on the implications of domestic and external macroeconomic conditions on the inflationary outlook. * The Spanish original prevails.",1.0,2014,18/02/2014,1.0,203.0,1504.0
C:/Modeling/ETA/Chile/19032015.pdf,"Central Bank of Chile Santiago, 19 March 2015 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to keep the monetary policy interest rate at 3% (annual).",1.0,2015,19/03/2015,1.0,205.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,"The economic recovery of the developed world, particularly the United States, is running on course, while prospects have deteriorated for the most part of Latin America.",1.0,2015,19/03/2015,1.0,169.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,"During the month, commodity prices dropped although there were some exceptions such as copper.",1.0,2015,19/03/2015,1.0,94.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,International financial conditions for emerging economies worsened and the dollar strengthened further.,1.0,2015,19/03/2015,1.0,103.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,"Worth noting were the stronger monetary stimuli in several economies and, most recently, the cautious tone of the Federal Reserve’s communication.",1.0,2015,19/03/2015,1.0,146.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,"As in the previous month, February’s inflation exceeded the market’s expectation.",1.0,2015,19/03/2015,1.0,81.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,Core inflation remains high.,1.0,2015,19/03/2015,1.0,28.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,"In the most likely scenario, annual inflation is forecast to remain above the tolerance range for some months, a development that will continue to be monitored with special attention.",1.0,2015,19/03/2015,1.0,183.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,Medium-term inflation expectations have remained around 3%.,1.0,2015,19/03/2015,1.0,59.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,Output and demand indicators point at growth rates in line with those projected in the December Monetary Policy Report.,1.0,2015,19/03/2015,1.0,119.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,"Meanwhile, the unemployment rate increased slightly and nominal wages remained dynamic.",1.0,2015,19/03/2015,1.0,87.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,Local financial conditions reflect the impact of the monetary stimulus.,1.0,2015,19/03/2015,1.0,71.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,The Board reiterates its commitment to conduct monetary policy with flexibility so that projected inflation stands at 3% over the policy horizon.,1.0,2015,19/03/2015,1.0,145.0,1680.0
C:/Modeling/ETA/Chile/19032015.pdf,Any future changes in the monetary policy rate will depend on the implications of domestic and external macroeconomic conditions on the inflationary outlook. * The Spanish original prevails.,1.0,2015,19/03/2015,1.0,190.0,1680.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,"Central Bank of Chile Santiago, 12 February 2015 Press Release1 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to keep the monetary policy interest rate at 3% (annual).",1.0,2015,12/02/2015,1.0,208.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,"Internationally, the main news was the announcement of a quantitative easing program in the Eurozone and increased monetary stimulus in several developed economies.",1.0,2015,12/02/2015,1.0,164.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,"With a few exceptions, the prices of commodities rose.",1.0,2015,12/02/2015,1.0,54.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,Copper is trading at a price similar to that of last month.,1.0,2015,12/02/2015,1.0,59.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,Global financial conditions for emerging economies posted no noticeable change.,1.0,2015,12/02/2015,1.0,79.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,The dollar strengthened further.,1.0,2015,12/02/2015,1.0,32.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,"January’s inflation was unexpectedly high, primarily the core measure.",1.0,2015,12/02/2015,1.0,70.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,"In the most likely scenario, annual inflation is expected to remain for some months above the upper bound of the tolerance range, and its evolution will be monitored with special attention.",1.0,2015,12/02/2015,1.0,189.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,Medium-term inflation expectations have remained around 3%.,1.0,2015,12/02/2015,1.0,59.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,Output and demand indicators suggest that growth rates will be in line with those included in the December Monetary Policy Report.,1.0,2015,12/02/2015,1.0,130.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,"Meanwhile, the unemployment rate dropped and nominal wages remained dynamic.",1.0,2015,12/02/2015,1.0,76.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,Domestic financial conditions reflect the impact of the monetary stimulus.,1.0,2015,12/02/2015,1.0,74.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,The Board reiterates its commitment to conduct monetary policy with flexibility so that projected inflation stands at 3% over the policy horizon.,1.0,2015,12/02/2015,1.0,145.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101090_en.pdf,Any future changes in the monetary policy rate will depend on the implications of domestic and external macroeconomic conditions on the inflationary outlook. 1 The Spanish original prevails.,1.0,2015,12/02/2015,1.0,190.0,1529.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,"Central Bank of Chile Santiago, 15 January 2015 Press Release1 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to keep the monetary policy interest rate at 3% (annual).",1.0,2015,15/01/2015,1.0,207.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,"Internationally, the downward trend of the prices of commodities continued, with a further decline in the oil price and a drop in the price of copper.",1.0,2015,15/01/2015,1.0,150.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,"External financial conditions for the emerging economies deteriorated, while long-term rates in developed economies declined and the dollar continued to appreciate.",1.0,2015,15/01/2015,1.0,164.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,"Meanwhile, recent information confirms the outlook of good economic performance in the United States and slower growth and low inflation in the Eurozone and Japan, a development that has widened the differences in expected paths of monetary policy implemented by those economies.",1.0,2015,15/01/2015,1.0,279.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,"Output and demand indicators continue to reveal the low growth of the Chilean economy, in accordance with the December’s Monetary Policy Report´s baseline scenario.",1.0,2015,15/01/2015,1.0,164.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,"Meanwhile, the unemployment rate declined and nominal wages remain dynamic.",1.0,2015,15/01/2015,1.0,75.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,Local financial conditions reflect the impact of the monetary stimulus.,1.0,2015,15/01/2015,1.0,71.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,"Annual inflation dropped, while core indicators kept at the same level.",1.0,2015,15/01/2015,1.0,71.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,Medium-term inflation expectations remain around 3%.,1.0,2015,15/01/2015,1.0,52.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,The evolution of prices will continue to be monitored with special attention.,1.0,2015,15/01/2015,1.0,77.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,The Board reiterates its commitment to conduct monetary policy with flexibility so that projected inflation stands at 3% over the policy horizon.,1.0,2015,15/01/2015,1.0,145.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101091_en.pdf,Any future changes in the monetary policy rate will depend on the implications of domestic and external macroeconomic conditions on the inflationary outlook. 1 The Spanish original prevails.,1.0,2015,15/01/2015,1.0,190.0,1645.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,"Central Bank of Chile Santiago, 11 December 2014 Press Release1 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to keep the monetary policy interest rate at 3% (annual).",1.0,2014,11/12/2014,1.0,208.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,"Internationally, recent information confirms the outlook of good economic performance in the United States and slower growth and low inflation in the Eurozone and Japan, a development that has widened the expected differences in the monetary policy implemented by those economies.",1.0,2014,11/12/2014,1.0,280.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,"Growth forecasts for emerging Asia have been revised down slightly, while for Latin America weak performance is confirmed in the larger part of the region.",1.0,2014,11/12/2014,1.0,155.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,"The prices of commodities receded, with a significant drop in the oil price standing out.",1.0,2014,11/12/2014,1.0,89.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,The copper price posted a smaller decline.,1.0,2014,11/12/2014,1.0,42.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,"Output, demand, and employment indicators continue to reveal the low dynamism of the Chilean economy.",1.0,2014,11/12/2014,1.0,101.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,Local financial conditions reflect the impact of the monetary stimulus.,1.0,2014,11/12/2014,1.0,71.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,"Annual inflation dropped, but it remains above 5% and core indicators are above 4%.",1.0,2014,11/12/2014,1.0,83.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,In the most likely scenario inflation will stay above the upper bound of the tolerance range still for some months.,1.0,2014,11/12/2014,1.0,115.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,The evolution of prices will continue to be monitored with special attention.,1.0,2014,11/12/2014,1.0,77.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,Medium-term inflation expectations remain around 3%.,1.0,2014,11/12/2014,1.0,52.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,The Board reiterates its commitment to conduct monetary policy with flexibility so that projected inflation stands at 3% over the policy horizon.,1.0,2014,11/12/2014,1.0,145.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101092_en.pdf,Any future changes in the monetary policy rate will depend on the implications of domestic and external macroeconomic conditions on the inflationary outlook. 1 The Spanish original prevails.,1.0,2014,11/12/2014,1.0,190.0,1608.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,"Central Bank of Chile Santiago, 18 November 2014 Press Release1 In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to keep the monetary policy interest rate at 3% (annual).",1.0,2014,18/11/2014,1.0,208.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,"Internationally, recent information confirms the outlook of good economic performance in the United States and slower growth and low inflation in the Eurozone and Japan, a development that has widened the differences in the monetary policy implemented by those economies.",1.0,2014,18/11/2014,1.0,271.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,"External financial conditions tended to normalize during the month, but new outbreaks of volatility cannot be ruled out.",1.0,2014,18/11/2014,1.0,120.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,"Growth forecasts for emerging Asia have been revised down slightly, while for Latin America weak performance is confirmed in the larger part of the region.",1.0,2014,18/11/2014,1.0,155.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,"The price of oil dropped again, while the price of copper has been fairly stable.",1.0,2014,18/11/2014,1.0,81.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,"Output, demand, and employment indicators continue to reveal the low dynamism of the Chilean economy.",1.0,2014,18/11/2014,1.0,101.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,Local financial conditions reflect the impact of the monetary stimulus.,1.0,2014,18/11/2014,1.0,71.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,"October’s inflation was significantly higher than expected, at 5.7% y-o-y.",1.0,2014,18/11/2014,1.0,74.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,The most likely scenario assumes that inflation will stay above the upper bound of the tolerance range still for some months.,1.0,2014,18/11/2014,1.0,125.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,This surprise in inflation may be linked primarily to one-off temporary factors.,1.0,2014,18/11/2014,1.0,80.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,The evolution of prices will continue to be monitored with special attention.,1.0,2014,18/11/2014,1.0,77.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,Medium-term inflation expectations have remained around 3%.,1.0,2014,18/11/2014,1.0,59.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,The Board reiterates its commitment to conduct monetary policy with flexibility so that projected inflation stands at 3% over the policy horizon.,1.0,2014,18/11/2014,1.0,145.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101093_en%281%29.pdf,Any future changes in the monetary policy rate will depend on the implications of domestic and external macroeconomic conditions on the inflationary outlook. 1 The Spanish original prevails.,1.0,2014,18/11/2014,1.0,190.0,1757.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,"Central Bank of Chile Santiago, 16 October 2014 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to lower the monetary policy interest rate by 25 basis points, to 3.0% (annual).",1.0,2014,16/10/2014,1.0,230.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,"Internationally, recent indicators suggest that, in the incoming quarters, world growth and inflation could be somewhat lower than expected.",1.0,2014,16/10/2014,1.0,140.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,"The prices of commodities, including copper, have declined, with a notorious drop in world fuel prices.",1.0,2014,16/10/2014,1.0,103.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,"Most recently, interest rates have fallen in developed countries, while volatility has increased in financial markets.",1.0,2014,16/10/2014,1.0,118.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,Most emerging economies are showing higher risk premiums and depreciated currencies.,1.0,2014,16/10/2014,1.0,84.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,"Output, demand and employment indicators continue to reveal the low dynamism of the Chilean economy, in line with forecasts.",1.0,2014,16/10/2014,1.0,124.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,Local financing conditions reflect the impact of the monetary stimulus.,1.0,2014,16/10/2014,1.0,71.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,"September’s inflation was again higher than expected, at 4.9% y-o-y.",1.0,2014,16/10/2014,1.0,68.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,"The most likely scenario assumes that inflation will stay above the upper bound of the tolerance range still for some months, to later return to the target.",1.0,2014,16/10/2014,1.0,156.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,This evolution will continue to be monitored with special attention.,1.0,2014,16/10/2014,1.0,68.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,Medium- term inflation expectations have remained around 3%.,1.0,2014,16/10/2014,1.0,60.0,1557.0
C:/Modeling/ETA/Chile/bcch_comunicado_101094_en.pdf,The Board reiterates its commitment to conduct monetary policy with flexibility so that projected inflation stands at 3% over the policy horizon.,1.0,2014,16/10/2014,1.0,145.0,1557.0
